,line,file_name,page_number
154,"  nalandicus   Strand, 1913 ( Halictus )
Archiv für Naturgeschichte, Berlin 79A (2): 138
♀ Holotypus, Ceylon, Nalanda, 20.4.-4.5.1899, leg. Horn; 1 ♀ Paratypus, Ceylon; im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
155,"  nanana   Strand, 1915 ( Andrena )
Archiv für Naturgeschichte, Berlin 81A (4): 152-153
1 ♂, 3 ♀ Syntypen, Creta, Canea, 3.-4.1914, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
156,"  nasipolita   Strand, 1913 ( Andrena )
Archiv für Naturgeschichte, Berlin 79A (3): 103-104
♀ Holotypus, Süd-China, Pingshiang, leg. Kreyenberg, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
157,"  nettialis   Strand, 1921 ( Andrena strigifrontalis  var.)
Archiv für Naturgeschichte, Berlin 87A (3): 282
3 ♂ Syntypen, Creta, Canea, III.-VI. 1914, leg. Paganetti-Hummler, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
158,"  nigra   Friese, 1914 ( Andrena scita  var.)
Stettiner entomologische Zeitung, Stettin 75: 229
♂ Syntypen, Pest auf Sisymbrium columnae; ♀ Syntypen, Kleinasien, Taurus cili. bei Gülek, leg. Holtz. DEI: 1 ♂ Syntypus, Pest, 9.6.86; leg. Friese.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
159,"  nigrofasciata   Friese, 1914 ( Andrena scita  var.)
Stettiner entomologische Zeitung, Stettin 75: 230
♂ ♀ Syntypen, bei Budapest auf Sisymbrium columnae. DEI: 1 ♂ Syntypus, Pest, 5.6.86, Sisymbrium, leg. Friese.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
160,"  nigropyga   Strand, 1921 ( Anthophora dufouri  var.)
Archiv für Naturgeschichte, Berlin 87A (3): 297-298
♀ Holotypus, Persien, Asterabad, IV.-VI. 1908, ex coll. Leonhard, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
161,"  nitidata   Strand, 1913 ( Nomia megasoma  var.)
Archiv für Naturgeschichte, Berlin 79A (3): 105
♀ Holotypus, Süd-China, Pingshiang, leg. Kreyenberg, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
162,"  nitidilabris   Strand, 1919 ( Colletes )
Societas entomologica, Stuttgart 34: 22-23
4 ♂ Syntypen, Mexiko, Tehuakan, 1650 m, X., im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_15_output.json,15
163,"  divisa   Enderlein, 1920 ( Euagathis quadrifossulata  var.)
Archiv für Naturgeschichte, Berlin 84A (11) [1918]: 173
♀♂, 1 ♀ Syntypen, Sumatra, Soekaranda, leg. Ude, im Museum Stettin. 1 ♂ Syntypus, Ceylon, Puttalam, leg. Horn; 2 ♀ Syntypen, Ceylon, Anuradhapura, leg. Horn; im DEI. DEI: 1 ♂ Syntypus, Ceylon, Puttalam, leg. Horn; 2 ♀ Syntypen, Ceylon, Anuradhapura, leg. Horn.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
164,"  dorni   Taeger, 1989 ( Orgilus )
Die Orgilus-Arten der Paläarktis (Hymenoptera, Braconidae). - Akademie der Landwirtschaftswissenschaften der DDR, Berlin [1988]: 74-75, Abb. 134, 152
♀ Holotypus, NW-Mongolei: Uvs Aimak Charchiraa-Gebirge, 30 km WSW Ulangom, Univ. Halle, Gelbschale, 1340 m, Steppe obere Belfläche, 3.-8.8.1977, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
165,"  dudichi   Papp, 1961 ( Microgaster )
Beiträge zur Entomologie, Berlin 11: 154-156, Fig. 1-3
♀ Holotypus, Mecklenburg, 10.8.1896, leg. Konow, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
166,"  effectus   Papp, 1972 ( Exothecus )
Acta Zoologica Academiae Scientiarum Hungaricae, Budapest 18: 323-325, Fig. 1-3
♀ Holotypus, 5 ♂, 3 ♀ Paratypen, Gaolinszy, Manshukuo, NE-China, 21.7.1940, leg. Alin. Holotypus, Paratypen, im DEI; Paratypen, im Museum Budapest. DEI: ♀ Holotypus, 4 ♂, 1 ♀ Paratypen, Gaolinszy, Manshukuo, 21.7.1940, leg. Alin.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
167,"  elegans   Szépligeti, 1913 ( Mesobracon )
Entomologische Mitteilungen, Berlin-Dahlem 2: 385
♀ Syntypen, Kamerun, leg. Conradt. im DEI. DEI: 1 ♀ Syntypus, Kamerun, 9., leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
168,"  elegantulus   Enderlein, 1920 ( Hemibracori )
Archiv für Naturgeschichte, Berlin 84A (11) [1918]: 62-63
♀♂, 9 ♀ Syntypen, Sumatra, Soekaranda, leg. Ude; 2 ♂, 2 ♀ Syntypen, Formosa, Kagi, 23.8.1907, leg. Sauter; im Museum Stettin. Zahlreiche ♀♀ Syntypen, Formosa, Hoozan, 9.+ 10., leg. Sauter, im DEI. DEI: 58 Syntypen, Formosa, Hoozan, 7.9.1910, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
169,"  emeraldensis   Fahringer, 1942 ( Ipobracon )
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 9: 40-41
♀ Holotypus, Australien, Emerald, Viktoria, 6.1936, leg. Rayment, im DEI. DEI: ♀ Holotypus, Emerald, Vic., Jan. 1936, leg. Rayment.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
170,"  enderleini   Strand, 1913 ( Stenophasmus )
Entomologische Mitteilungen, Berlin-Dahlem 2: 212-214
♀ Holotypus, Formosa, Kankau (Koshun), 6.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
171,"  falcatus   Mackauer, 1959 ( Trioxys )
Beiträge zur Entomologie, Berlin 9: 164-165
♀ Holotypus, ohne Fundortangaben, ex coll. Schmiedeknecht, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
172,"  ferga   Papp, 1982 ( Phaenocarpa  ( Phaenocarpa ))
Faunistische Abhandlungen. Staatliches Museum für Tierkunde in Dresden, Dresden 9 [1981]: 187-189, Fig. 1-3
♀ Holotypus, I. Hiddensee/ Ostsee, NSG, Kloster, 26.-31.8.1968, leg. Emmrich, im DEI; 2 ♀ Paratypen, Bulgari, Mts. Rila (bei Sofia), 18.9.1928, leg. Biró, Museum Budapest. DEI: ♀ Holotypus, siehe Originalbeschreibung.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
173,"  filicornis   Enderlein, 1912 ( Spathiohormius )
Archiv für Naturgeschichte, Berlin 78A (2): 22-23
♀ Holotypus, Ceylon, Paradna, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_27_output.json,27
174,"ceylonensis Enderlein, 1912 ( Pseudofoenus )
Entomologische Mitteilungen, Berlin-Dahlem 1: 388-389
♀ Holotypus, Ceylon, Penkulam, 1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
175,"cinerescens Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 102-103, Fig. 83
♀ Holotypus, Queensland, Goondiwindi, 10., leg. Hardy, im DEI; 2 ♂, 5 ♀ Paratypen, Süd West Australien, Neu Süd Wales und Queensland siehe Originalbeschreibung. DEI: Holotypus, Q., Goondiwindi, 10.1935, leg. Hardy.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
176,"compressiceps Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 44, Fig. 28, 29
♀ Holotypus, Australien, Tasmanien, Maria Island, XII., leg. Hardy, im DEI. DEI: Holotypus, Maria Isl., 31.12.1915, leg. Hardy.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
177,"corniculigerum Enderlein, 1913 ( Gasteruptiori )
Zoologischer Anzeiger, Leipzig 42: 322-323
Syntypen, Formosa, leg. Sauter: 1 ♀ Taihorin, 7.7.1911; 1 ♂, 1 ♀ Taihorin, 7.8.1911; 1 ♂ Kankau (Koshun), 8.1912; 1 ♀ Kosempo, 7.4.1911; 1 ♀ Silam, 7.1.1908; im DEI und Museum Stettin. DEI: 1 ♂, 1 ♀ Syntypen, Formosa, Taihorin, 7.8.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
178,"curticauda Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 22-23, Fig. 4, 5
♀ Holotypus, Australien, Tasmanien, Garden Island, 27.12.1916; 74 ♀ Paratypen, Dunalley, 22.-24.2.1918; 6 ♀ Paratypen, Bagdad, 11.1914; 1 ♀ Paratypus, Hobart, 23.3.1915; 2 ♀ Paratypen, Mount Wellington, 15.1.1915; im DEI. Australien, Victoria: 1 ♀ Paratypus, Milgrove, 3.; 1 ♀ Paratypus, Warburton, 4.; im Nat. Museum Victoria. DEI: Holotypus, Garden Isl., 27.12.1916, leg. Hardy; Dunalley, leg. Hardy: 10 Paratypen 21.2.1918, 56 Paratypen 22.2.1918, 11 Paratypen 24.2.1918; Bagdad, leg. Hardy: 2 Paratypen 7.11.1914, 3 Paratypen 9.11.1914; 2 Paratypen Mt. Wellington, 15.1.1915, leg. Hardy; 1 Paratypus, Hobart, 21.3.1915, leg. Hardy.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
179,"differens Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 85, Fig. 64
♀ Holotypus, Australien, Neu Süd Wales, Blackheath, 11., leg. Hardy, im DEI. DEI: Holotypus, Blackheath, 24.11.1919, leg. Hardy.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
180,"fibula Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 38-39, Fig. 21
♀ Holotypus, 2 ♀ Paratypen, Australien, Tasmanien, Geeveston, 12.und Dunalley 2., im DEI; 3 ♂ Paratypen, Australien, Neu Süd Wales, Bendoro, 2., leg. Riek, im Museum Canberra. DEI: Vom Autor wurde folgendes Material ausgezeichnet: Holotypus ohne Fundortangaben; 2 Paratypen, Dunalley, 24.2.1918, leg. Hardy; 1 Paratypus, Geeveston, 25.12.1914.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
181,"fibuloides Pasteels, 1957 ( Gasteruptiori )
Mémoires de l’Institut royal des Sciences naturelles de Belgique (2e série), Bruxelles 1957 Fasc. 56: 42-43, Fig. 24a-e, 25a, b
♀ Holotypus, Melbourne, 3., leg. Hardy, im DEI; ♂ ♀ Paratypen siehe Originalbeschreibung. DEI: Holotypus, Melbourne, 10.3.1918, leg. Hardy.",DOI 10.21248contrib.entomol.55.1.151-250_page_57_output.json,57
182,"taiwanensis CUSHMAN, 1933 (Polysphincta)
Insecta Matsumurana, Sapporo 8: 26-27
♀ Holotypus, 1 ♀ Paratypus, Formosa, Kosempo, leg. Sauter, Holotypus im DEI, Paratypus Nr. 43911 im U. S. Nat. Museum. DEI: ♀ Holotypus, Formosa, Kosempo, 5.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
183,"taiwanensis UCHIDA, 1932 (Thymaris)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 215-216
2 ♂ Syntypen, Formosa, Taihorin, 7.11.1911, leg. Sauter, im DEI. DEI: 1 ♂ Syntypus, Formosa, Taihorin, 7.11.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
184,"taiwanensis UCHIDA, 1932 (Triclistus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 210
♀ Holotypus, Formosa, Taihorin (Druckfehler?), 7.4.1911, leg. Sauter, im DEI. DEI: Holotypus, Formosa, Taihorin, 7.4.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
185,"taiwanus UCHIDA, 1932 (Charops)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 199-200
♀ Syntypen, Formosa, Kankau, 22.4.1912, leg. Sauter, im DEI. DEI: Formosa, Kankau, leg. Sauter: ♀ Lectotypus, 22.4.1912; 1 ♀ Paralectotypus, 8.1912; von Gupta ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
186,"taiwanus UCHIDA, 1932 (Mesostenus)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 179-180
♀ Syntypen, Formosa, leg. Sauter: 4 ♂ Kankau, 7.und 22.4.1912; 1 ♂ Amping, 5.1910; 1 ♂, 1 ♀ Taihorin, 7.12.1911; im DEI. DEI: Lectotypus, Formosa, Taihorin, 7.12.1911, leg. Sauter; 2 Paralectotypen, Formosa, Kankau (Koshun), 7.4.1912 und 5.1912, leg. Sauter; 1 Paralectotypus, Formosa, Anping, 5.1910, leg. Sauter; durch Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 152; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
187,"tarsale CUSHMAN, 1937 (Heteropelma)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 4: 298
♀ Holotypus, 3 ♂, 2 ♀ Paratypen, Formosa, Kankau (Koshun), leg. Sauter; 1 ♂ Paratypus, Formosa, Koshun, leg. Sauter; Holotypus, Paratypen im DEI, Paratypus Nr. 52002 im U. S. Nat. Museum. DEI: Formosa, Kankau (Koshun), leg. Sauter: ♀ Holotypus 7.4.1912, 1 ♀ Paratypus 5.1912; 1 ♂ Paratypus, Formosa, Koshun, 8.1908, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
188,"terebrata STRAND, 1918 (Gnathochorisis)
Entomologische Mitteilungen, Berlin-Dahlem 7: 159-160
♀ Holotypus, Litauen, Ignalino, 8.1916, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
189,"tibialis HEDWIG, 1938 (Amilasta)
Arbeiten über morphologische und taxonomische Entomologie aus Berlin-Dahlem, Berlin 5: 226
5 ♂, 12 ♀ Syntypen, Schlesien, Kreis Neumarkt, Olschebruch und Kreis Ohlau, Garsuche, 29.7.1932, 4.8.1933 und 20.7.1937. DEI: ♂ Lectotypus, ♀ Paralectotypus, Nimkau, 4.8.1933, von Oehlke (Beiträge zur Entomologie, Berlin 13: 409; 1963) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
190,"tonantina BRÈTHES, 1927 (Lophojoppa)
Entomologische Mitteilungen, Berlin-Dahlem 16: 301
♀ Holotypus, Brasilien, Rio Solimoes (Tonantins), durch Le Moult, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
191,"tricolor UCHIDA, 1932 (Melanichneumon)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 156-157
♀ Syntypen, Formosa, Taihorin: 1 ♂ 1.5.1911, 4 ♂ 7.11.1911; leg. Sauter, im DEI. DEI: Syntypen, Formosa, Taihorin, leg. Sauter: 1 Ex. (ohne Hinterleib) 7.11.1911, 1 ♂ 1.1910.",DOI 10.21248contrib.entomol.55.1.151-250_page_79_output.json,79
192,"peremeraldiana Rayment, 1937 ( Ephutomorpha )
Arbeiten über physiologische und angewandte Entomologie aus Berlin-Dahlem, Berlin 4: 57-58
♀ Syntypen, Australien, Victoria, Emerald, 1.1936, leg. Rayment. DEI: 1 ♀ Syntypus, Victoria, Emerald, 11.1936.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
193,"picta Rayment, 1935 ( Ephutomorpha )
A Cluster of Bees: 163
Syntypen, Australien, Emerald Victoria, leg. Rayment. DEI: 2 Syntypen, Victoria Emerald, leg. Rayment.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
194,"planissima Mickel, 1939 ( Hoplomutilla )
Revista de Entomología, Rio de Janeiro 10: 361-362
♀ Holotypus, Cayenne, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
195,"praestabilis Ed. André, 1907 ( Promecilla )
Deutsche Entomologische Zeitschrift, Berlin 1907: 253
♀ Holotypus, Ceylon, Anuradhapura, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
196,"repraesentoides Mickel, 1933 ( Timulla )
Annals of the Entomological Society of America, Columbus/Ohio 26: 411-413
♀ Holotypus, Formosa, Hoozan, 2.1910, leg. Sauter, im DEI. Mehrere ♀ Paratypen von verschiedenen Fundorten auf Formosa, leg. Sauter. DEI: Formosa, leg. Sauter: ♀ Holotypus, Hoozan, 2.10; 1 ♀ Paratypus, Taihorinsho, 10.09.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
197,"rotundipyga Strand, 1917 ( Dolichomutilla )
Entomologische Mitteilungen, Berlin-Dahlem 6: 38-40
♂ Holotypus, Äthiopien, Lukuledi, leg. Hintz, im DEI. DEI: an Nonveiller verliehen.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
198,"sauteri Zavattari, 1913 ( Mutilla )
Archiv für Naturgeschichte, Berlin A 79 (3): 27
♀ (♂ wohl Druckfehler) Syntypen, Formosa, leg. Sauter: Taihorin, 7.8.1911 im DEI; Hoozan, 2.1910 im DEI, 3.1912 im Museum Berlin; Taihorinsho, 8.1908 im Museum Berlin. DEI: ♀ Lectotypus, Formosa, Taihorin, 7.8.1911, leg. Sauter, von Mickel (Annals of the Entomological Society of America, Columbus/Ohio 26: 386; 1933) festgelegt. Der im DEI vorhandene weitere ♀ Syntypus von Formosa, Hoozan, 2.1910, leg. Sauter, gehört nach Petersen (1988) zu Squamulotilla trituberculata Mickel.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
199,"taihorina Mickel, 1933 ( Timulla repraesentans )
Annals of the Entomological Society of America, Columbus/Ohio 26: 414-415
♀ Holotypus, Formosa, Kankau (Koshun), 4.1912, leg. Sauter, im DEI. Zahlreiche ♀ Paratypen von verschiedenen Fundorten auf Formosa, leg. Sauter. DEI: Formosa, leg. Sauter: ♀ Holotypus, Kankau (Koshun), 5.1912; 1 ♀ Paratypus, Hoozan, 5.1910; 1 ♀ Paratypus, Kosempo, 5.1911; 2 ♀ Paratypen, Taihorin, 6.1911.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
200,"taiwaniana Zavattari, 1913 ( Odontomutilla )
Archiv für Naturgeschichte, Berlin A 79 (3): 24-26
♀ Holotypus, Formosa, leg. Sauter: 1 ♀ Taihorin, 5.1909, im Museum Berlin. 7 ♀ Taihorinsho, 10.1909, 11.1910 im DEI; Taihorin, 3. 12.1910 im Museum Berlin. Nach Mickel (Annals of the Entomological Society of America, Columbus/Ohio 26: 388; 1933) ♀ Holotypus, Formosa, Taihorin, 5.1909, leg. Sauter, im Museum Berlin, nach ICZN (2000) jedoch alles Syntypen. DEI: 2 ♀ Syntypen, Formosa, Taihorinsho, 10.1909 und 11.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
201,"thalia Mickel, 1933 ( Smicromyrme )
Annals of the Entomological Society of America, Columbus/Ohio 26: 417-420
♀ Holotypus, Formosa, Taihorin, 7.8.1911, leg. Sauter, im DEI. 1 ♀ Paratypus, Formosa, Kankau (Koshun), 6.1912, leg. Sauter, in Univ. Minnesota. DEI: ♀ Holotypus, Formosa, Taihorin, 7.8.1911, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_84_output.json,84
202,"  pseudopropodealis   Betrem, 1928 ( Campsomeris )
Treubia, Buitenzorg 9 Suppl.: 158, Taf. 3 Fig. 54
♀ Holotypus, Zamboanga, Mindanao, coll. Schulze, im DEI, dort nicht vorhanden.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
203,"  pseudounifasciata   Betrem, 1928 ( Scolia )
Treubia, Buitenzorg 9 Suppl.: 306-307
♀ Holotypus, China, Tsingtau, 6., leg. Hoffmann, im DEI. Paratypen: 2 ♂, 5 ♀ China, Tsingtau, 7., im DEI und coll. Betrem; 1 ♀ China, Tche-Fou, im Museum Paris. DEI: ♀ Holotypus, 1 ♂, 4 ♀ Paratypen, Tsingtau, 6. und 7., leg. Hoffmann.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
204,"  sauteri   Betrem, 1928 ( Campsomeris )
Treubia, Buitenzorg 9 Suppl.: 122-123
♀ Holotypus, Formosa, Pilam, 8., leg. Sauter, im DEI. ♂ ♀ Paratypen, Formosa siehe Originalbeschreibung. DEI: Formosa, leg. Sauter: Pilam, ♀ Holotypus, VIII. 1912, 11 ♂, 6 ♀ Paratypen, 6., 7., 8.1912; 12 ♂, 10 ♀ Paratypen, Anping, 6., 7.6., 7., 7.7.1911, 7.7., 7.8., 16.6.1912; 5 ♂ Paratypen, Tainan, 7.8.1911, 5.1912; 5 ♂, 8 ♀ Paratypen, Kankau (Koshun), 22.4., 5., 6., 7., 8. und 9.1912; 3 ♀ Paratypen, Kosempo, 7.4., 7.7.1911; 2 ♂, 3 ♀ Paratypen, Takao, 11.1907; 1 ♂ Paratypus, Sokutsu, Banshoryo Distr., 7.7.1912; 1 ♂ Paratypus, Taihorin, 7.12.1911; 1 ♂, 1 ♀ Paratypen, Paroe, nördl. Paiwan-Distr., 9.1912.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
205,"  sauteri   Betrem, 1928 ( Scolia )
Treubia, Buitenzorg 9 Suppl.: 299
♂ Holotypus, Kaiser Wilhelmsland, Miniemfluß, leg. Schlechter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
206,"  schlechten   Betrem, 1928 ( Scolia erythrocephala )
Entomologische Mitteilungen, Berlin-Dahlem 16: 289-290
♀ Holotypus, 1 ♂ Paratypus, Buschehr, 1.-5.5.1926, leg. Schmidt, im DEI. 1 ♂, 1 ♀ Paratypen, Buschehr, 29.-30.4.1926, leg. Schmidt, in coll. Betrem. DEI: ♀ Holotypus, 1 ♂ Paratypus, Buschehr, 1.-5.5.1926, leg. Schmidt.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
207,  FAMILIE STEPHANIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
208,"  annulitarsus   Enderlein, 1913 ( Foenatopus )
Zoologischer Anzeiger, Leipzig 42: 206-207
Syntypen, Formosa, leg. Sauter: 4 ♀ Taihorin, 7.8.1911; 1 ♀ Kankau (Koshun), 6.1912; 1 ♀ Kankau (Koshun), 7.1912; 1 ♀ Hoozan, 7.9.1910; im DEI und Museum Stettin. DEI: ♀ Lectotypus, Formosa, Taihorin, 7.8.1911, leg. Sauter; 1 ♀ Paralectotypus, Hoozan, 7.9.1910, leg. Sauter; von Belokobylskij ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
209,"  aratifrons   Enderlein, 1913 ( Foenatopus )
Zoologischer Anzeiger, Leipzig 42: 207
♂ Holotypus, Formosa, Kankau (Koshun), 5.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
210,"  arcuatus   Kieffer, 1911 ( Foenatopus )
Bolletino della Società Entomologica Italiana, Genova 41: 118-119
♀ Syntypen, Kamerun, leg. Conradt, im DEI. DEI: 1 ♀ Syntypus, Kamerun, leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_91_output.json,91
211,"necator Borgmeier, 1931 (Cenocoelius)
Revista de Entomologia, Sao Paulo 1: 432-436, Fig. 1-6
♀ 4 ♂, 20 ♀ Syntypen, Rio Negro, Paraná, ex Oncideres dejeani Thoms., 6.2.1931, leg. Witte. DEI: 1 Syntypus, mit den Angaben der Beschreibung.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
212,"nigriventris Szépligeti, 1913 (Curriea)
Entomologische Mitteilungen, Berlin-Dahlem 2: 383
♀ Syntypen, Kamerun, leg. Conradt, im DEI. DEI: 1 ♂ Syntypus, Kamerun, leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
213,"nitidiceps Taeger, 1989 (Orgilus)
Die Orgilus-Arten der Paläarktis (Hymenoptera, Braconidae). - Akademie der Landwirtschaftswissenschaften der DDR, Berlin [1988]: 135-137
♀ Holotypus, NW-Mongolei: Uvs Aimak: Charchiraa-Gebirge, 30 km WSW Ulangom, Univ. Halle. Gelbschale 1340 m, Steppe obere Belfläche 3.8.-8.8.1977; 1 ♂ Paratypus, wie Holotypus, jedoch 24.-29.7.1977; 1 ♂ Paratypus, erstes Etikett wie Holotypus, 1360 m, Steppe Vorgebirge 3.8.-8.8.1977 Barberfälle; alle im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
214,"nowakowskii Königsmann, 1959 (Dapsilarthra (Heterolexis))
Beiträge zur Entomologie, Berlin 9: 591-593, Textfig. 5, Taf. 33 Fig. 4+8, Taf. 34 Fig. 11, Taf. 36 Fig. 1+4, Taf. 38 Fig. 2+5
♀ Holotypus, 3 ♂, 13 ♀ Paratypen, Polen Spadowiec-Tal, leg. Nowakowski, Holotypus im DEI. DEI: ♀ Holotypus, 4 Paratypen, Polnische Tatra, Dolina Spadowiec, 22.+23.4.1957, leg. Nowakowski.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
215,"oehlkei Papp, 1982 (Apanteles)
Faunistische Abhandlungen. Staatliches Museum für Tierkunde in Dresden, Dresden 9 (17) [1981]: 189-191
♀ Holotypus, l. Hiddensee/ Ostsee. NSG, Heide, 16.6.1968, leg. J. Oehlke, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
216,"ornatipes Kieffer, 1911 (Stenophasmus)
Bollettino della Società Entomologica Italiana, Firenze 41 [1909]: 119-121, Fig. 1, 2
♂ Syntypen, Kamerun, leg. Conradt, im DEI. DEI: 1 Syntypus, Kamerun, leg. Conradt.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
217,"palpebrator Ratzeburg, 1844 (Bracon)
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung Bd. 1: 47
Syntypen: ""Ich erzog sehr viele ♂ und ♀ aus mit Curculio notatus gefüllten Kiefernknüppeln, welche ich von Hrn. Oberförster Zebe aus Borutin in Oberschlesien erhalten hatte"". DEI: ♀ Lectotypus, Curc. not. Borut. 38, von Papp (Reichenbachia, Zeitschrift für entomologische Taxonomie. Herausgeber Staatliches Museum für Tierkunde Dresden, Dresden 13: 282; 1971) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_32_output.json,32
